0,1,2,3,4
27,U12328,11/13/2019 8:43:01 AM,N1150 N13008 N12833 N1570 N48914 N15254 N27448 N49828 N60223 N12907 N642 N996 N9545 N58715 N20039 N16290 N44361 N6835 N9653 N40517 N47954 N43295 N16793 N4593 N53074 N54101 N59884 N5938 N53883 N57760 N63656 N48592 N5477 N26176 N36453 N51821 N42620 N63062,N287-1 N47061-0
28,U44808,11/13/2019 1:14:00 PM,N61864 N22570 N56253 N871 N51706 N61864 N36053 N4866 N22561 N23653 N16715 N20857 N31181 N46962 N9685 N62058 N46655 N6218 N28257 N10359,N51048-1 N14029-0 N4642-0 N56214-0 N8509-0
29,U33207,11/11/2019 11:09:14 AM,,N62212-0 N27521-0 N28983-0 N12028-0 N25437-0 N26262-0 N7041-1 N30475-0 N40065-0 N18708-0 N50406-0 N40530-0 N56598-0 N28324-0 N59981-0 N19735-0 N33848-0 N2823-1 N24686-0 N33872-0 N45456-0 N45076-0 N6056-1 N3894-0 N36545-0 N21915-0 N61359-0 N61623-0 N15761-0 N61549-0 N16804-0 N55204-0 N47433-0 N32791-0 N24180-0 N2869-0 N41698-0 N12800-0 N43338-0 N9139-0 N2-0 N5905-0 N41651-0 N6379-0 N45660-0 N28578-0 N45616-0 N3697-0 N58030-0 N8957-0 N17011-0 N3541-0 N54482-0 N27079-0 N21519-0 N48890-0 N49879-0 N26130-0 N41881-1 N38311-0 N23935-0 N1019-0 N18870-0 N51241-0 N43432-0 N23784-0 N47006-0 N47067-0 N63817-0 N4815-0 N47981-0 N15020-0 N47229-0 N62093-0 N60162-0 N1914-0 N11821-0 N13816-0 N6099-0 N30135-0 N55940-0 N30108-0 N33831-0 N23485-0 N4633-0 N43748-0 N31763-0 N51346-0 N11830-0 N3474-0 N36712-0 N7128-0 N36273-0 N53008-0 N37814-0 N21840-0 N10754-0 N59436-0 N17140-0 N57005-0 N5075-0 N27577-0 N64397-0 N8061-0 N40431-0 N6375-0 N20018-0 N14780-0 N25953-0 N47747-0 N36442-0 N47475-0 N17340-0 N11301-0 N43789-0 N4936-0 N53214-0 N44324-0 N36933-0 N7466-0 N5370-0 N13730-0 N24301-0 N64243-0 N21707-0 N35671-0 N42144-0 N2952-0 N64009-0 N54868-0 N63538-0 N35729-0 N22442-0 N26286-0 N43415-0 N50005-0 N36621-0 N59385-0 N40318-0 N48476-0 N10464-0 N48578-0 N26331-0 N13259-0 N17106-0 N52622-0 N6342-0 N42961-0 N58410-1 N55689-0 N29128-0 N17482-0 N54988-0 N22457-0 N29001-0 N38947-0 N46878-0 N26712-0 N49240-0 N58553-0 N63550-0 N52585-1 N23254-0 N24176-0 N57030-0 N26902-0 N61774-0 N15855-0 N59343-0 N53585-1 N13341-0 N3841-0 N46845-0 N40725-0
30,U36009,11/12/2019 9:13:54 PM,N33247 N58641 N64408 N30450 N11101 N11386 N2142 N47020 N6713 N313 N58006 N53617,N59385-0 N23326-0 N50415-0 N60456-0 N17059-0 N29468-0 N5146-0 N58813-0 N38512-0 N58114-0 N7419-0 N48063-0 N19592-0 N7821-0 N26262-0 N4754-0 N3123-0 N36184-0 N50156-0 N12731-0 N33261-0 N14726-0 N62920-0 N20678-0 N30089-1 N57565-0 N12029-0 N6953-0 N63958-0 N20915-0 N28357-0 N32589-0 N48019-1
31,U85394,11/10/2019 12:11:00 PM,N46911 N1150 N8129 N53387 N38118 N49995 N55189 N10059 N33683 N871 N33247 N26978 N20997 N16290 N44237 N58641 N57571 N43725 N19994 N4536 N54822 N64314 N1966 N14185 N35552 N13137 N5241 N11101 N46392 N59704 N53033 N9120 N37811 N55148 N4069 N16423 N41997 N21493 N34649 N54625 N22753 N3057 N712 N6466 N34105 N12349 N34394 N61267 N4166 N44885 N41375 N52875 N15765 N14452 N13138 N13429 N37663 N51705 N32194 N49040,N61022-0 N49279-1 N44651-0
32,U6744,11/12/2019 12:21:35 PM,N9824 N58518 N57726,N17069-0 N3344-1 N64851-0 N31029-0 N63970-0 N42634-0 N40839-0 N58363-0 N34998-0 N57754-0 N16096-0 N62386-0 N41020-0
33,U81585,11/9/2019 1:07:20 PM,N17102 N61388 N16715 N32035 N36888 N23196 N53901 N18378 N33630 N23113,N25811-0 N3930-0 N51398-0 N7128-0 N13565-0 N43595-0 N37088-0 N59852-0 N18870-0 N52000-0 N46966-0 N47020-0 N41178-0 N732-0 N16209-0 N65088-0 N26376-0 N60374-1 N24272-0 N22816-0 N27845-0 N58051-0 N8929-0 N32126-0 N5442-0 N39115-0
34,U83994,11/11/2019 7:06:30 AM,N49519 N2691 N26567 N54359 N20830 N995 N36053 N49103 N8569 N13893 N64541 N47737 N23196 N60604 N57140 N54571 N6778 N39838,N53318-0 N62570-0 N56193-0 N33848-0 N18870-1 N4912-0 N28578-0 N27581-0 N32437-0 N35937-0 N56598-0 N65236-0 N35729-0 N6693-0 N48759-0 N63550-0 N50469-0 N22029-0 N54300-0 N63538-0 N55689-0 N61214-0 N13801-0 N57090-0
35,U78244,11/12/2019 12:58:56 PM,N39830 N12889 N56537 N6056 N56253 N51111 N3893 N55846 N48914 N41049 N13233 N29680 N55189 N27448 N34004 N46843 N44956 N63276 N36275 N14629 N18760 N13180 N25273 N62690 N19236 N871 N14644 N41252 N46978 N40824 N64634 N14607 N56692 N44559 N30662 N58571 N19131 N36275 N61347 N13180 N61217 N10235 N55326 N8422 N995 N20147 N36053 N6397 N57296 N50027 N56736 N60470 N12197 N1603 N16636 N46573 N22561 N13137 N42137 N58638 N48600 N14514 N57924 N34399 N5102 N5735 N55743 N60184 N41797 N306 N28088 N23196 N43587 N23196 N38924 N40070 N13689 N19300 N64193 N55497 N47277 N32069 N11246 N46966 N5283 N52551 N29690 N17128 N44923 N4607 N14742 N4970 N37394 N38310 N37663 N10470 N59922 N59327 N47615 N2782 N20357,N16096-0 N54125-0 N28495-0 N32544-0 N62386-0 N41354-0 N52094-0 N38309-0 N62360-0 N33212-0 N36186-0 N6056-0 N14726-0 N43266-1 N60272-0 N62563-0 N57754-0 N44742-0 N23081-0 N7419-0 N3344-0 N6975-0 N38490-0 N64851-0 N30518-0 N52294-0 N22407-0 N45422-0 N1785-0 N61404-0 N22339-0 N61822-0 N21741-0 N166-0 N47412-0 N40839-0 N36850-0 N22029-0 N29715-0 N27289-0 N23008-0 N30920-0 N36516-0 N34110-0 N43102-0 N58363-0 N18887-0 N3123-0 N3841-0 N55950-0 N19318-0 N11269-0 N49180-0 N64228-0 N42634-0 N32182-0 N41020-0 N2823-0 N40468-0 N59469-0 N17586-0 N33883-0 N31978-0 N44422-0 N48410-0 N11817-1 N63970-0 N64152-0 N59407-0 N33755-0 N55606-0 N18947-0 N50619-0
36,U50695,11/12/2019 5:08:36 AM,N26169 N2203 N44559 N2794 N20710 N6156 N12096 N27154 N10897 N36843 N30698 N34394 N306 N47847 N43142 N47719 N33096 N14385 N13138 N42620 N36530 N4607 N37663 N39798 N39462 N37509,N33619-0 N20079-1
37,U49572,11/11/2019 6:14:07 AM,N44429 N44383 N18519 N32872 N61763 N29694 N20323 N28818 N871 N22525 N16233 N9984 N40107 N5440 N28583 N65046 N25889 N12353 N56003 N46128 N53234 N4020 N53963 N33103 N56224 N20039 N5187 N16865 N25634 N46333 N14387 N14558 N46439 N41256 N61598 N19643 N12197 N16109 N20295 N52707 N43983 N3818 N12341 N6023 N16765 N10512 N13923 N7111 N33503 N5290 N30858 N17254 N50324 N64185 N7044 N61883 N6253 N1637 N14218 N60418 N47319 N708 N62290 N10364 N28701 N45846 N60077 N6792 N27644 N46440 N11480 N60938 N39235 N50805 N49229 N31931 N34722 N37156 N24812 N6722 N63633 N18094 N49903 N12661 N9521 N50578 N46826 N10896 N46151 N37014 N12860 N1825 N57510 N23256 N21005 N50328 N59704 N46392 N12161 N46392 N12161 N13978 N45325 N5495 N24013 N60729 N19628 N54320 N59748 N39376 N36650 N10331 N48286 N17496 N49128 N54827 N65033 N49568 N21538 N50069 N58090 N28058 N60627 N20996 N9453 N42278 N3940 N1398 N21178 N55922 N51420 N60184 N40242 N10836 N38127 N37349 N39302 N43213 N10346 N47328 N36788 N52830 N54842 N28074 N38655 N56918 N12207 N11005 N44470 N54225 N7008 N28171 N41588 N63515 N61249 N306 N29613 N4526 N27604 N13418 N4572 N61894 N27604 N43831 N138 N10520 N24795 N62767 N4486 N38354 N10136 N42252 N31699 N10120 N60300 N39438 N17099 N57485 N13429 N16190 N24252 N43298 N32004 N4607 N23115 N54043 N26165 N54470 N64241 N60912 N59912 N54096 N16367 N32194 N18643 N5003 N44423 N31303 N29854 N28020 N1345 N30228 N58536 N5360 N54536 N63074 N30802 N33630 N30996 N16437 N2748 N3936 N19506 N58536 N147 N59258 N25687 N55507 N56032 N58011 N21342 N39187 N58649 N62590 N54287 N21970 N16790 N37262 N2621 N55558 N36086 N25687 N22261 N19043 N11929 N2886,N56193-0 N57853-0 N2886-0 N58710-0 N53318-0 N38508-0 N50469-0 N59407-0 N55689-0 N18870-0 N22664-0 N33632-0 N43309-0 N35729-1 N48759-0 N33848-0 N47035-0 N6926-0 N9475-0 N27581-0 N62570-0 N61214-0 N47401-0 N35937-0 N11830-0 N57090-0 N5370-0 N4912-0 N63538-0 N26728-0 N56598-0 N29128-0 N26130-0 N12608-0
38,U80709,11/11/2019 11:15:05 AM,N53234 N16636 N306 N41375 N15765 N13138 N38105 N46846 N50710,N53585-1 N55689-0
39,U39703,11/13/2019 10:25:26 AM,N2950 N10897 N29361 N6864 N2192 N59201 N24298 N712 N11005 N31801 N63688 N18587 N21984 N42620,N45499-0 N57368-0 N7431-0 N57987-0 N13486-0 N59673-0 N26469-0 N11363-0 N7136-0 N34876-0 N27198-0 N22417-0 N21420-0 N39774-0 N287-0 N21297-0 N42143-0 N53470-0 N42634-0 N22145-0 N64094-0 N15719-0 N39010-0 N34048-0 N64184-1 N51048-0 N49483-0 N4913-0 N60858-0 N35389-0 N47061-0 N19592-0 N13907-0 N4537-0
40,U27024,11/14/2019 2:24:04 PM,N38629 N50155 N29177 N56426 N63842 N36565 N30710 N43854 N41229 N31983 N13008 N62429 N38118 N58061 N34124 N61131 N55189 N21623 N24127 N60844 N34955 N46978 N44559 N53354 N42289 N32098 N52116 N7242 N63332 N46504 N44361 N16290 N61211 N39634 N57886 N34172 N47954 N29451 N9899 N34669 N42801 N47090 N1825 N45794 N8401 N51692 N59704 N37811 N55743 N57318 N31709 N44796 N41225 N9364 N39520 N48000 N23732 N63656 N48276 N29867 N619 N28463 N54960 N33170 N2309 N26026 N1167 N23718 N8331 N6461 N30190 N31248 N33337 N31248 N22273 N19435 N50456 N47996 N61126 N36530 N13117 N16160 N20342 N47508 N4607 N50580 N33163 N15297 N43495 N25582 N40817 N10867 N56011 N57726 N28879 N54490 N29857 N3727,N20394-0 N28072-0 N29212-0 N47572-0 N54321-0 N9621-0 N60539-0 N18409-0 N37204-0 N62894-0 N17231-0 N37994-0 N62992-0 N61233-0 N47612-0 N3726-0 N25491-0 N9944-0 N57081-0 N45734-0 N130-0 N43277-0 N9047-0 N57032-0 N6664-0 N59267-0 N36725-0 N3380-0 N59501-0 N28918-0 N32015-0 N3841-0 N50471-0 N44698-0 N4021-0 N22978-0 N1180-0 N33828-0 N10960-0 N52312-0 N35773-0 N49712-0 N23446-0 N6388-0 N12446-0 N58345-0 N27343-0 N34668-0 N1228-0 N42698-0 N55275-0 N18529-0 N48487-0 N36612-0 N37338-0 N4258-0 N39015-0 N56211-0 N17628-0 N56142-0 N39683-0 N48613-0 N26918-0 N8373-0 N38869-0 N38442-0 N14056-0 N55712-0 N18531-0 N34185-0 N5695-0 N9639-0 N38311-0 N19050-0 N23767-0 N54752-0 N4754-0 N58264-0 N16118-0 N45523-0 N9284-0 N3415-0 N44453-0 N6837-0 N57818-0 N47652-0 N30648-0 N7494-0 N27737-0 N22257-0 N34436-0 N31289-0 N31053-0 N61740-0 N23089-0 N52424-0 N57311-0 N41787-0 N19019-0 N42670-0 N46452-0 N32567-0 N61595-0 N45428-0 N55949-0 N19661-0 N6477-1 N38779-0 N15574-0 N61754-0 N20793-0 N55943-0 N50592-0
41,U84248,11/12/2019 1:38:30 PM,N46647 N14114 N36896,N40839-0 N22339-0 N12493-0 N64851-0 N58363-1 N63970-0 N33212-0
42,U78954,11/10/2019 3:19:02 AM,N2189 N64716 N19269 N12889 N59546 N2203 N34322 N33998 N34694 N8845 N24187 N48098 N56541 N21844 N18275 N45794 N63003 N16715 N60184 N19347 N26176 N9441 N36530 N42620 N55556 N8258 N56527 N8878 N12652 N32194 N14383 N16902,N9473-0 N42346-0 N3232-0 N29341-0 N61022-0 N58051-0 N65185-0 N41220-0 N1034-0 N47245-0 N17965-0 N288-0 N43869-0 N53017-1 N49707-0 N9163-0 N17252-0 N61768-0 N6926-0 N54595-0 N64916-0 N57097-0
43,U40466,11/12/2019 7:10:23 AM,N51591 N18109 N48582 N57737 N51706 N40517 N16290 N60954 N3345 N3183 N63554 N43725 N13137 N22864 N44442 N55951 N45794 N35022 N7376 N9803 N61388 N26900 N38994 N42470 N36083 N2192 N51840 N26288 N13231 N47020 N30353 N12349 N57955 N56753 N23554 N60184 N812 N24267 N34394 N54842 N306 N306 N26026 N41375 N47719 N41375 N43142 N43142 N14349 N28088 N21817 N29503 N42620 N28856 N48356 N54327 N10120 N17303 N7019 N11231 N2782 N55389 N17892 N23196 N60212 N23958 N4607 N41218 N18910 N34531 N48742 N51705 N40171 N20575 N31938 N33502 N15676 N33981 N36424 N7938 N3491,N41020-0 N33619-1
44,U15141,11/13/2019 1:14:43 PM,N55846 N29177 N55189 N27448 N6156 N25629 N12367 N56630 N54580 N48710 N23570 N36530 N21258 N2003 N31996 N11020 N28257 N5560 N15676,N7618-0 N56214-0 N13907-0 N17117-0 N14029-0 N20746-1 N8509-0 N15719-0 N22417-0 N62563-0 N41511-0 N36660-0 N4510-0 N24376-0 N47061-0 N23162-0 N21128-0 N34048-0 N20036-0 N26262-0 N38215-0 N63796-0 N36261-0 N21420-0 N35847-0 N50415-0 N51048-0 N25088-1
45,U16402,11/11/2019 1:30:12 PM,N62859 N64906 N33096 N32008 N47189 N15454,N23414-0 N55689-1 N55204-0 N38662-0 N13930-0
46,U9312,11/13/2019 8:31:41 AM,N19131 N61797 N40944 N20975 N24517 N47722 N46229 N26026 N2309,N287-0 N34876-0 N47061-0 N51048-1 N62128-0 N45266-0 N59673-0
47,U1700,11/11/2019 11:16:17 AM,N871 N37997 N26026 N306 N34820 N23105 N43142 N21460 N3259 N46846 N21020 N25785,N63538-0 N24176-0 N17586-0 N29128-0 N35729-0 N9139-0 N50406-0 N36621-0 N47981-1 N40318-0 N16804-1 N47067-0 N20018-0 N22442-0 N33848-0 N3697-0 N23081-0 N22457-0 N56598-0 N4936-0 N7128-0 N45616-0 N26286-0 N18870-0 N30108-0 N1914-0 N29715-0 N8957-0 N13259-1 N13730-0 N21519-0
48,U53159,11/12/2019 1:19:58 AM,N4229 N32138 N53393 N23862 N34721 N25715 N61016 N54026 N6695 N22732 N25863 N4411 N4527 N17390 N44086 N48259 N5320 N52230 N54402 N63161 N61869 N12933,N56243-0 N33619-0 N453-0 N44815-0 N36789-0 N48025-0 N8400-0 N60105-0 N6379-0 N51187-0 N28385-0 N25049-0 N42966-0 N45389-0 N28188-0 N53696-0 N16920-0 N16533-0 N53899-0 N23547-0 N43992-0 N49157-0 N58015-0 N30963-0 N32691-0 N14184-1 N14408-0 N5587-0 N3304-0 N11827-0 N4985-0 N59713-0 N51478-0 N38888-0 N47578-0 N31978-0 N50675-0 N31370-0 N62395-0 N21741-0 N18708-0 N55083-0 N20079-0 N25315-0 N27245-0 N60862-0 N52773-0
49,U40937,11/12/2019 4:13:10 PM,N17933 N2203 N18049 N51706 N31057 N18030 N31204 N17966 N59704 N59691 N57801 N64955 N306 N43142 N48135 N39192 N53049,N64745-0 N16463-0 N19092-0 N44422-0 N62386-0 N33212-0 N39317-1 N20678-0 N57283-0 N33261-0 N3344-0 N45704-0 N14726-0 N17059-0 N46607-0 N261-0 N305-0 N27560-0
50,U38865,11/14/2019 12:37:34 PM,N12733 N8316 N43295 N17953 N16317 N2994 N55108 N59237 N53526 N18012 N21383 N21623 N64777 N2665 N46987 N4020 N32089 N14724 N29940 N36808 N16451 N15034 N36699 N53074 N995 N40912 N55326 N36053 N30662 N37156 N30622 N37156 N20483 N7333 N60669 N25839 N43917 N55951 N5828 N22519 N22344 N61018 N46372 N20857 N37915 N25158 N34824 N35560 N30353 N1080 N47289 N42079 N58264 N35295 N28313 N10414 N9003 N15587 N54842 N23864 N55059 N56889 N28088 N59118 N13081 N17589 N15676 N23771,N3243-0 N18529-0 N496-0 N18151-1 N6837-0 N19661-0 N23767-0 N1539-0 N50872-0 N57032-0 N41387-0 N18531-0 N41432-0 N29212-0 N45523-0 N38779-0 N6477-0 N42698-0 N34185-0 N53515-0 N36226-0 N55913-0 N44698-0 N4975-0 N25165-0 N62318-0 N23446-0
51,U78765,11/12/2019 1:36:40 AM,N20304 N62327 N54022 N53520 N6233 N33083 N12096 N145 N4244 N38465 N4490 N57888 N37003 N17968 N59426 N16617 N12003 N2778 N25814 N60607 N22063 N46229 N55042 N13138 N9056 N12808 N8143 N14761 N4717 N40153 N53948 N4917 N59574 N20607 N23431,N45389-1 N52773-0 N20930-0 N12537-0 N29128-0 N31978-0 N42397-0 N59981-0 N18708-0 N3304-0 N53054-0
52,U700,11/13/2019 1:58:01 PM,N50755 N39556 N23571 N5227 N46039 N39498 N32700 N10897 N26109 N61121 N46994 N41375 N51450 N46357 N4702 N15159 N42620 N22665 N60543 N16190 N14981 N3077 N47168 N2511 N42781 N29757 N8665,N55132-0 N19444-0 N61032-0 N64968-0 N36261-0 N8509-0 N30089-0 N30035-1 N13486-0 N29964-0 N63656-0 N49491-0 N64258-0 N28899-0 N64096-0 N21128-0 N36221-0 N59685-0 N23162-0 N21712-0 N25315-0 N26940-0 N48752-0 N64305-0 N35047-0 N56214-0 N34048-0 N38215-0 N37753-0 N5146-0 N35958-0 N26262-0 N20576-0 N50138-0 N59317-0 N35273-0 N4642-0 N17117-0 N11363-0 N48920-0 N37437-0 N51195-0 N51048-0 N50415-0 N11769-0 N38695-0 N21420-0 N3344-0 N59385-0 N50014-0 N47061-0 N7618-0 N8559-0 N22417-0 N63106-0 N22880-0 N63958-0 N14029-0 N24376-0 N58114-0 N8347-0 N5213-0 N20812-0 N13907-0 N27789-0 N33885-0 N4428-0 N4510-0 N56227-0 N9354-0 N46477-0 N23864-0
53,U7932,11/10/2019 1:34:52 AM,N53216 N18366 N32312 N35022 N34649 N17589 N32573 N18238 N17292 N50475 N48655,N39342-0 N288-0 N64916-0 N17965-0 N65185-1 N1034-0 N57097-0 N25867-0 N9473-1 N43869-0 N49707-0 N61022-1
54,U2579,11/13/2019 6:58:59 AM,N3398 N51076 N3398 N35021 N31191 N59754 N44559 N26978 N4020 N51226 N2745 N18893 N53354 N32483 N39911 N30867 N39235 N228 N13925 N54827 N10928 N12676 N11745 N14452 N43142 N30681 N18730 N42620 N36530 N38256 N23401 N8143 N8878 N40254 N40448 N52555 N19833 N54730,N35047-0 N14592-0 N21216-0 N26262-0 N59673-0 N62920-0 N47061-0 N18887-0 N29468-0 N30920-0 N11817-0 N9734-0 N20076-0 N25163-0 N22457-0 N9719-0 N834-0 N35062-0 N28213-1 N33361-0 N23081-0 N19592-0 N38159-0 N64734-0 N1644-0 N53886-0 N33-0 N59088-0 N59272-0 N41172-0 N4754-0 N40468-0 N31035-0 N62128-0 N57426-0 N60992-0 N51954-0 N3123-0 N35233-0 N23942-0 N14726-0 N24457-0 N5146-0 N32519-0 N53848-0 N33005-0 N56227-0 N13907-0 N27437-0 N52723-0 N26673-0 N63656-0 N25324-0 N29715-0 N28480-0 N56355-0 N13579-0 N48063-0 N52502-0 N33212-0 N42143-0 N34876-0
55,U45798,11/13/2019 9:54:24 AM,N459 N11071 N1150 N60206 N12859 N22561 N46023 N16715 N31801 N55556 N49792,N39010-1 N51048-0 N47061-0 N59673-0 N287-0
56,U92183,11/11/2019 9:50:01 PM,N61864 N49436 N56253 N5034 N19638 N37859 N46082 N50905 N962 N63429 N40555 N15761 N23653 N30737 N6932 N26176 N35926 N56843 N13404 N21164 N8258 N11273 N56527 N54360 N62959 N58075,N23429-0 N50675-0 N2350-0 N36789-0 N16920-0 N33619-1
57,U73329,11/13/2019 8:00:03 AM,N27103 N40772 N9151 N57595 N33304 N42288 N49568 N26026 N21862 N54842 N6346 N38182 N36453 N48224 N47557 N60702 N41244 N55897 N5629,N45266-0 N53848-0 N12377-0 N4428-0 N26049-0 N64968-0 N37497-0 N26262-0 N37753-0 N849-0 N21216-0 N59088-0 N35336-0 N20076-0 N20495-1 N36184-0 N52409-0 N47020-0 N4754-0 N12731-0 N36659-0 N33212-0 N49955-0 N6767-0 N25791-0 N53886-0 N41172-0
58,U61875,11/11/2019 9:51:04 PM,N61070 N5034 N63620 N20216 N80 N46392 N5013 N36811 N63123 N6531 N6466 N2778 N20613 N20857 N50370 N37708 N62816 N44310 N36817 N15630 N54024 N13199 N34287 N52536 N26176 N921 N48276 N63302 N34069 N817 N13138 N9056 N10120 N14761 N60895 N32001 N3826 N43955 N11866 N43899,N44516-0 N57809-0 N43519-0 N16920-0 N42597-0 N31947-0 N54489-0 N51478-0 N25049-0 N23563-0 N13967-0 N62395-0 N32691-0 N14408-1 N2350-0 N10642-0 N21741-0 N36789-0
59,U39029,11/14/2019 11:21:48 AM,N20290 N32230 N33513 N29597 N42989 N3500 N55846 N12801 N12291 N63842 N38118 N39508 N21623 N61931 N24889 N63842 N28818 N57737 N47729 N7143 N48517 N25577 N16715 N60340 N30967 N39677 N6864 N712 N30353 N34824 N41197 N38390 N61196 N1398 N55599 N10414 N62703 N55410 N60671 N62374 N22997 N27766 N48699 N7849 N28123 N24471 N36271 N5886 N60300 N25739 N24514 N55497 N50839 N62714 N50135 N3491,N35815-0 N6578-0 N45523-0 N62318-0 N50872-0 N1539-0 N34185-1 N23446-0 N29212-0 N25165-0 N6477-0 N53515-0 N38779-0
60,U39643,11/14/2019 4:42:00 AM,N32089 N61704 N14302 N56778 N46392 N40716 N16617 N38585 N31248 N42620 N31175 N55714 N48742,N40559-0 N23877-0 N49712-0 N59214-0 N1012-0 N64174-0 N29133-0 N8015-0 N29739-0 N9623-0 N50872-0 N48017-0 N61787-0 N28767-0 N47098-0 N40109-0 N45509-1
61,U50562,11/10/2019 5:27:34 PM,N23571 N56698 N63724 N19861 N19861 N10865 N18030 N16636 N57971 N51712 N16617 N16715 N16715 N39577 N24298 N5643 N35866 N56753 N11913 N26714 N19347 N28030 N40944 N306 N35926 N21817 N4862 N53049 N62714 N50839 N7364,N36681-0 N26952-0 N55489-0 N27349-0 N41224-1 N17307-0 N57651-0 N49685-0 N29128-0 N50060-0
62,U53276,11/14/2019 6:47:50 AM,N55189 N16233 N51706 N15034 N10865 N60000 N501 N27408 N30434 N40716 N16715 N16715 N13374 N42620 N22997 N8148 N29857 N39979,N17231-0 N64174-0 N5652-0 N4021-0 N17115-0 N45509-0 N42457-0 N23446-0 N64305-0 N33576-0 N13981-0 N36016-0 N38215-0 N47098-0 N39683-0 N50014-0 N11551-0 N59407-0 N60272-0 N54752-0 N36226-0 N16419-0 N57081-0 N59138-0 N16844-0 N50592-0 N61483-0 N48077-0 N11817-0 N51570-0 N41165-1 N48017-0 N23877-0 N60895-0 N4404-0 N38404-0 N49712-0 N46821-0 N58569-0 N3745-0 N59495-0 N14436-0 N60550-0 N16777-0 N48416-0 N54491-0 N10552-0 N39446-0 N64412-0 N16439-0 N50872-0 N4156-0 N7670-0 N8015-0 N38779-0 N58660-0 N51195-0 N40109-0 N29739-0 N61404-0 N62894-0 N10960-0
63,U54128,11/9/2019 11:15:46 AM,N36517 N19644 N58067 N28952 N37844 N17211 N23979 N1954 N23912 N19644 N30738 N36722 N25003 N59090 N51057 N39816 N1150 N35009 N13505 N10099 N59090 N13233 N53125 N54253 N31737 N59506 N22990 N43265 N38176 N21510 N22990 N6233 N63260 N60949 N33617 N33458 N6233 N51706 N40874 N57537 N15218 N23620 N23986 N63405 N51167 N50538 N20121 N18242 N32098 N44547 N53538 N6835 N8619 N24691 N23136 N50455 N54267 N4804 N15444 N51136 N4355 N49531 N50455 N5861 N49223 N19638 N15848 N35395 N33200 N63314 N26398 N24294 N22052 N50578 N21559 N58891 N28236 N9899 N35519 N12575 N59026 N8275 N61534 N7738 N13508 N56566 N9641 N32867 N11042 N38298 N1267 N28538 N15337 N48553 N30114 N46280 N17102 N2258 N56514 N43761 N39235 N61005 N49731 N23163 N51712 N12859 N12096 N59763 N64775 N14548 N23887 N14514 N61114 N16225 N43524 N45794 N55051 N55727 N56922 N23653 N36230 N1208 N53973 N58783 N11477 N32971 N12755 N64819 N14580 N40493 N2576 N20259 N13362 N34904 N41439 N45093 N10749 N48325 N13569 N29453 N7780 N48888 N47020 N40692 N27491 N33764 N35409 N22787 N38546 N3149 N41156 N35624 N29955 N62875 N57278 N17811 N43673 N42291 N56753 N26683 N13374 N60184 N52506 N38155 N63167 N9441 N63469 N39101 N46011 N9441 N41589 N23614 N34152 N45330 N40944 N37131 N20547 N19386 N63582 N62231 N2679 N11231 N47655 N64163 N9114 N10156 N34113 N53049 N28812 N48742 N42986 N11345 N8148 N20607 N5418 N24830 N16308 N44357 N58731 N35305 N35671 N28320 N9537 N62268 N14512 N3900 N57238 N60670 N20020 N8170 N28858 N11831 N37764 N14296 N39289 N3491,N27708-0 N65088-0 N33981-0 N36865-0 N33347-0 N349-0 N36086-0 N43083-0 N3590-0 N13580-0 N11513-0 N42028-0 N25764-0 N63697-0 N61074-0 N59852-0 N50314-0 N37377-0 N56396-0 N48015-0 N37009-0 N35305-0 N50329-0 N7128-0 N50389-0 N52000-0 N53431-0 N41881-0 N12831-0 N47851-0 N55645-0 N20926-0 N26702-0 N53017-0 N36683-0 N25467-1 N12168-0 N40342-0
64,U47477,11/11/2019 4:48:47 PM,N16715 N48881 N10502 N35560 N8981 N30371 N17415 N21178 N39511 N49134 N36453 N46744 N29358,N19117-0 N57342-0 N44516-1 N12744-0 N7754-0 N12800-0 N8233-0 N8399-0 N30518-0 N55631-0 N5980-0 N14440-0 N16230-0 N86-0 N59450-1 N16568-0 N20930-0 N5587-0 N41380-0 N46468-0 N30215-0 N35776-0 N25979-0 N55204-0 N57713-0 N23081-0 N46029-0 N13097-0 N37781-0 N16342-0 N48578-0 N16533-0 N40578-0 N11988-0 N55689-0 N54482-0 N15909-0 N37115-0 N26728-0 N15119-0 N13020-0 N32691-0 N42039-0 N31370-0 N64876-0 N58016-0 N52474-0 N34724-1 N5288-0 N2350-0 N34915-0 N15855-0 N39331-0 N45616-0 N33144-0 N23414-0 N59981-1 N20240-0 N29128-0 N60272-0 N2869-0 N54541-1 N63122-0 N1914-0 N42488-0 N4513-0 N39531-0 N10696-0 N38566-0 N10108-0 N60872-0 N58653-0 N21905-0 N55083-0 N17448-0 N39244-0 N42597-0 N64542-0 N61359-1 N27157-0 N61623-0 N21519-0 N18708-0 N33848-0
65,U37844,11/9/2019 4:17:30 AM,N52551 N47020,N60374-0 N55940-0 N27845-0 N16323-0 N41881-0 N61822-0 N39115-0 N5889-0 N15134-0 N52294-0 N18378-0 N37108-0 N51398-0 N24272-0 N5442-0 N54303-0 N41178-0 N58075-0 N56227-0 N55582-1 N61074-0 N31002-0 N23760-0 N47267-0 N62070-0 N37377-0 N25764-0
